x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99,y100,Mean
0.0,0.03196391292780021,0.052913787662189904,0.030922768685549773,0.01519561538797376,0.028679137971998392,0.03404562755539531,0.017585472510171396,0.018558202669899826,0.04174279466404052,0.04048681177184843,0.0420365139866552,0.03598195891377842,0.0011374965527766179,0.021596133714409937,0.04783105548169009,0.010473888411018706,0.03213965042118927,0.031093922518931727,0.046883406400322736,0.03926328415777225,0.041942791423612125,0.02465179357777858,0.051048171419197486,0.053473476841478185,0.039938387596680336,0.03922700005164592,0.018006430765102666,0.01433546938179564,0.02081759090408619,0.026606451083999394,0.025200609490328985,0.048149761990419426,0.050673761504245185,0.03485805333111602,0.031445379825108644,0.041336147693163516,0.04977801103753032,0.04412927221224994,0.04543912268546024,0.044225045610803315,0.017362040916186983,0.018191352854069365,0.02706569762061717,0.009256290631453279,0.05127924975627929,0.02392463893458996,0.04338409804513299,0.00736495509642654,0.03490801623252904,0.05752635589602684,0.040524798136776896,0.041705613869999825,0.03822228282031492,0.021592421777322235,0.03682192394346484,0.03241537764614355,0.048904612837487926,0.034584025171507715,0.038472971872294925,0.03196545750358992,0.035644106580624335,0.041741222077163576,0.05038356649495879,0.051010091538970626,0.025992743484062775,0.0,0.023781392621167186,0.05044213072665049,0.04168714756963432,0.03090262300479818,0.03513109801173675,0.05121754762879216,0.016828595037931438,0.04217475947564808,0.04075966491771399,0.027386701931529034,0.02219689996840546,0.024338481598060957,0.024969990768980876,0.0027521118166691227,0.011931998528313281,0.03995967600996386,0.042023704534540185,0.03484522631837117,0.03088257923108073,0.024190277154624518,0.021290549452060548,0.04170668827561208,0.017874689174745884,0.02160672349039805,0.04854628460996602,0.038786378376418185,0.027260974933926985,0.025882564688368914,0.039784057934804995,0.03271452447346812,0.0006579942168409847,0.04159762507137299,0.021476922147529054,0.017982809049341464,0.03241629475278674
0.06283185307179587,0.03374765334545682,0.01766590060608242,0.03186931740935095,0.05522290333876789,0.043368932416611994,0.05137209181755109,0.029087416670340982,0.03832472234784445,0.029679105288326957,0.01889166606123882,0.028572629797694482,0.04213599862413786,0.02136912767750143,0.0245552946383798,0.03084397791209814,0.05170711417923446,0.07220366326394845,0.03638888206395219,0.04991356781787992,0.03651088362992638,0.03537335623253246,0.021969026203972453,0.03737355913562257,0.033951532058655864,0.0258282373603429,0.04977125825277895,0.03361024704652138,0.039988830887617954,0.03809629642985812,0.056385924261080245,0.054626655084169196,0.039582786637044176,0.05006852433247033,0.045662678402970114,0.04117426095054677,0.02354592692028401,0.03431249100484823,0.05108683614388965,0.02576685295152381,0.04710578099775509,0.022025918034509928,0.038668190526573554,0.05033731051097545,0.04770417361221391,0.03850849230152065,0.031643189764420265,0.06112492148178372,0.06885103012289329,0.033913694587009324,0.01806133329815629,0.03506954074015978,0.03785733115128953,0.041141058875802994,0.029255884492836115,0.03000056745010493,0.05899605166221522,0.056283309886513866,0.03600263070561893,0.05000248455709144,0.03845981263365239,0.0271083846837199,0.04080812514197141,0.029890379195744776,0.04115532815108258,0.04254935389971237,0.03315328937140083,0.04949166251311521,0.015549305395366142,0.041292245152708906,0.04513557185724704,0.03841928994897903,0.043148883792525794,0.03703349478382245,0.018574703698948758,0.03545661715004833,0.02479406721089017,0.03593843841235089,0.05156454490290918,0.05026330293369674,0.029293814749835168,0.0496865929857484,0.021426365331987718,0.04742567233935824,0.04915601619673682,0.03689536396087023,0.025395012028104125,0.03471910104587961,0.06526153002613344,0.03507372855469315,0.03203355915928974,0.06032243729595699,0.054218077224543304,0.06407163247528969,0.06102940841499227,0.04394491395836386,0.05629237224583794,0.0500669879987623,0.04859592779922073,0.04308456377411751,0.06953864465283743,0.04031477547010949
0.12566370614359174,0.07015898872100368,0.048492250270729675,0.05555223641691165,0.028945868724059798,0.04852548552038494,0.05359012175406175,0.04336809461395341,0.029057414218913724,0.06771697964094181,0.052940815249313156,0.055836742451673915,0.06360649942720453,0.06803888980493689,0.06327620379119248,0.04890527381966936,0.05042008588595004,0.04525423437408693,0.04547825452160592,0.05643968074532002,0.08672693470508563,0.07249388430222958,0.04869942365326496,0.04221649221353352,0.051438044234309865,0.04583468493764409,0.04208182515350889,0.05718766596761249,0.08070900218112143,0.048246468083678495,0.04232513779041014,0.03781304871388658,0.04849044651499845,0.050343680460103624,0.06537269053857497,0.042906273242675486,0.05863345741009329,0.05966838214988801,0.05852759534214824,0.05141021246696598,0.05565597629268071,0.059435210945095296,0.034159039103954125,0.059943124123526204,0.06406697681975526,0.038945868444889564,0.060278635413191894,0.048270535540981374,0.07156325986977774,0.07025942123707751,0.05813526436994665,0.04248601760580706,0.04447724162468614,0.05572625783181784,0.05147836117669291,0.0681698977750651,0.04602638979017115,0.042796032623890756,0.05066143080778196,0.05765344554132179,0.06988722631001942,0.07106598377281403,0.043497180944187086,0.06260332867953289,0.06982450061602097,0.05821026761592085,0.05046266474597494,0.06849373961231775,0.05774913113892799,0.06284301946243276,0.042299868701709764,0.07835952893283626,0.06308065972185983,0.06675720480384051,0.04864736221617649,0.05464377601412518,0.05486972502753251,0.04598048970795188,0.06402345048904334,0.05501438310859208,0.048329347609562534,0.07314966529993083,0.0405940514124159,0.06892208812963085,0.05997220995925012,0.041493342161394775,0.04792099943477801,0.043745311185354296,0.06408809533450044,0.05755028698661224,0.06688725397539907,0.04544404518496847,0.035598993297134784,0.04449858720305655,0.06531044337540659,0.04962676767350516,0.04062476136445414,0.05318863572141974,0.039337843908739734,0.04786545978958845,0.05171835243117817,0.054410978900118555
0.1884955592153876,0.07933975745747857,0.07731311273924546,0.07321304608191115,0.07937938803148947,0.08345499845004167,0.0882170124235031,0.10259678147005213,0.09332982220054697,0.09012152263603768,0.07409102282412805,0.0812612317056276,0.06930719300923216,0.0977895326539493,0.07107653582890183,0.07321345477365848,0.08193590401286288,0.06805245742430355,0.08503375339082986,0.05333425601611741,0.07412077527796246,0.06680949572873063,0.06994178478497903,0.07858272568594327,0.06663009741816661,0.06983578728527551,0.09070679502878498,0.09229102774959097,0.05349024561587035,0.08124168829035616,0.0760213781769723,0.07552951866796787,0.08869811769062652,0.07091153834031338,0.07282063475573919,0.08325383904370831,0.07746088891904535,0.055378953206941084,0.06834915246078266,0.07230104541304572,0.07892745064073403,0.061441312565478245,0.07755192890826157,0.08330080001749196,0.07253916717926079,0.0889222728376029,0.07855437321435366,0.09345935666373095,0.06813667699403836,0.06502600242329981,0.08215237565197198,0.1077281473863716,0.06576119603947683,0.08480628112129929,0.06367029774066468,0.08390992661804986,0.06899307610331529,0.06237770400096032,0.09621771324800643,0.061406850513698874,0.07253260532945038,0.08664639817699804,0.08083514212199994,0.07943713302756383,0.058988998216745525,0.042399686161810335,0.09176356641420202,0.0836365873969982,0.07069188830665896,0.06639110597881825,0.07029746666414916,0.04057445336207732,0.07300094416575376,0.062403205528811734,0.07604252534083877,0.09064084973897568,0.06115441791735465,0.05460480562979009,0.07109392732964048,0.09027600776031197,0.07418836962147513,0.08583273688080229,0.07350688896512603,0.08652222105761687,0.06874731248487564,0.07568225480942758,0.08305579034743538,0.08049358270242934,0.09076519616997225,0.05732464340329524,0.08037433868577137,0.06521882759839004,0.08839496535057823,0.08604792347031753,0.0880841438536133,0.050971563227824035,0.0479181268360116,0.0837701476132231,0.07731753428588517,0.06642477510566214,0.04667475788388398,0.07532046997461346
0.25132741228718347,0.08691764516530198,0.10872596014659752,0.11961467975445927,0.09958590060680428,0.125010206488527,0.08107212438663258,0.11861039510891103,0.11941826636944164,0.1206133213878342,0.1285161368400165,0.10162395427210957,0.1040729436324157,0.10152109662001885,0.08464150057036512,0.11935240190024743,0.11030750881681284,0.12253118937240282,0.12401613207129225,0.12171138000970827,0.10696995802075904,0.09730457538168125,0.12108161748911717,0.12440601954437236,0.11815057146406582,0.1161725205226738,0.13346248160990193,0.10497678687344392,0.11270044767335285,0.1279353918158559,0.09065651329494662,0.10087398037618156,0.11786160119804734,0.11428615094241734,0.12135101370391355,0.1184581845203525,0.12230725854813551,0.08310463792128808,0.13814866939704196,0.10953193581918841,0.11053950125920053,0.11856447911783885,0.1147279607442977,0.10831556837888456,0.09339677556604342,0.09918080481397795,0.11193187123900761,0.12872377445726824,0.0950819263218936,0.10182499871009343,0.11710375486434033,0.10948444416715719,0.11576975728532357,0.09478740841162736,0.10941031403690027,0.12678206704044404,0.1281507006331335,0.10331848357741213,0.11729285305909709,0.09216818360542423,0.09113978386010668,0.10533974615261799,0.10554204788419508,0.11508335724302898,0.10248991620000591,0.10029398727254724,0.11751585648267393,0.11011795003999691,0.11765416174908783,0.11424511876283816,0.10277820329748932,0.09168212231787876,0.11240090413038417,0.11712279778528312,0.11632909295349347,0.12713102752262162,0.098607169119592,0.08618771717243057,0.09527784942568718,0.11065637107529569,0.11110693915941505,0.11129443388694726,0.11222256007363085,0.10972698222574717,0.10144973961559645,0.09854206958448009,0.13270315469799754,0.11361539951787392,0.10996453234768744,0.09274090626751574,0.10625696102363724,0.12585744120322695,0.10087137066643215,0.08863259396347933,0.12227860058405415,0.11575282283866617,0.0928053559093136,0.09628119368262533,0.0893740588651104,0.09426112262249164,0.09880967257261797,0.10936301778681798
0.3141592653589793,0.12350230874511814,0.13116144108636396,0.1504960286192567,0.149258362589878,0.13681689287537147,0.1416431037945447,0.13547209728479803,0.12287578549828404,0.12309574030955961,0.16255833602707082,0.12918264027931858,0.1490157841819839,0.16142570540894785,0.15937788038718748,0.12584571889584306,0.1415603316163574,0.14856015854457927,0.13102930842060645,0.1330607276778879,0.13744954252127095,0.13893612618356488,0.14070638112930456,0.1377304835687465,0.12984825677714928,0.13128691357221434,0.1380896928353108,0.14021205625457545,0.16862456819726224,0.13124664472679726,0.12257260032095085,0.13811488807337735,0.13468514081032557,0.15691637676025771,0.1415331859453819,0.15715774362383161,0.13598768873939626,0.14902622256202558,0.1186050353876531,0.13222325134953228,0.1242020740362555,0.14842081555416575,0.14209553226937044,0.1494016596315615,0.1519313284627588,0.13658665580531393,0.13119733141218792,0.1350419807236538,0.1479858064860382,0.13272018253054574,0.14302650173155462,0.12928161587614495,0.13156455148506807,0.13721280614505793,0.1369885577155847,0.1612446598375754,0.15434116898931727,0.13113079515927595,0.13958240228836138,0.17059867851330845,0.14120067771986777,0.1568295574979417,0.14365714990790224,0.1197585770171179,0.1380087239957033,0.16478572105440503,0.1579649014041784,0.14228402463540912,0.12915864191191684,0.1459327097183336,0.12970384163390558,0.15341015377660816,0.1355733501458054,0.1542450154445245,0.14820172327911507,0.16192354085784477,0.1407465851441294,0.15231342092650113,0.15710940609322122,0.12402391324121442,0.16557867675676152,0.14030982105927148,0.14229373931342026,0.14366405960651152,0.1549374015405678,0.1253898980710162,0.1612709548882001,0.1493877027325703,0.14263017851580706,0.13721491493325377,0.14930711909589034,0.14278616527185162,0.14446172283502023,0.14143900040811075,0.11980308453351363,0.144181085199099,0.14143979954209396,0.14674360135487308,0.1409658902513884,0.15378211837225764,0.1469299786103948,0.14202794804532504
0.3769911184307752,0.1841023328601139,0.1944077847992023,0.20515284859193872,0.20097190452230218,0.17687678162186882,0.1954442041374751,0.20444602403155487,0.21089439885717653,0.2104471560914194,0.1802411435062401,0.1939184237818956,0.17240198400008366,0.17931592969225485,0.19081293931525178,0.20351113995807224,0.18278128518913928,0.19546637408838952,0.18953270385636833,0.1870503807415702,0.16268779717710524,0.21700411845139156,0.17935641596862695,0.17921819425478636,0.18043984231272847,0.17444740973110817,0.1808253761117531,0.19282939927584852,0.16286100428000405,0.18252999716406504,0.18830042961265914,0.1699218838730927,0.19679290879824696,0.20611406914558428,0.2010184067919789,0.20413722329373352,0.16980909472121541,0.1773511846354292,0.17600096848136282,0.19156366027014848,0.1869402048176978,0.17514045614793972,0.20984288441941712,0.1667048143479446,0.19000026313721063,0.19627176994482776,0.16284297717625007,0.17620312756406298,0.19685281650765463,0.18194732449799145,0.1889572589187487,0.18287921276102104,0.1714660298979982,0.20325335592937877,0.1932774070401173,0.18728588110992161,0.1778664261567411,0.2213215512281994,0.22339442375649332,0.21280759801598625,0.19009843324239628,0.20071374517202512,0.2022315278800768,0.16477808521704218,0.1989888295149802,0.19734468054261156,0.17079386508078986,0.18547743884181256,0.19755629138480013,0.17439692585967403,0.179499384929233,0.20990243845244794,0.19618679231491676,0.18698112080867868,0.1875018134980091,0.18938926675631018,0.20416419786595563,0.17631256884293345,0.18791104881835752,0.19344328066556593,0.18563501008932937,0.1836592582790615,0.19944195002702347,0.18959849425373299,0.18338981003226018,0.1959897310042249,0.16657260729035728,0.1873686861103494,0.18490462346441783,0.1872121177435826,0.17291346150421316,0.1768789995589375,0.18044644153633538,0.1853184982461522,0.21401490762637865,0.17456084507559155,0.20460301457434782,0.18826256308098355,0.19163346228082467,0.1704044917173797,0.18889378571491222,0.188616154022678
0.4398229715025711,0.22158259829896143,0.2579963763374864,0.22808120182365554,0.240188793945471,0.24596389936184426,0.22674047146508292,0.23026483354112082,0.24336005415082007,0.2550422255048146,0.2532721855403526,0.23627010469506904,0.22804795032330172,0.21521875189484163,0.23358193369870173,0.2662369549093374,0.2566171211143986,0.2590925588534577,0.2469227570765682,0.23174620970925752,0.2388574217131203,0.24093847056103357,0.23224741988279884,0.2768671120118389,0.2607060861951124,0.23518664078149332,0.2545619627807503,0.24856800919239674,0.23221888946788316,0.26136257708510946,0.25724838170326403,0.23318189599192984,0.23792067267821304,0.2418128723107451,0.2624061526360951,0.24091739474313534,0.2465895184650544,0.2525814451792492,0.2326748234895355,0.24144771631197104,0.2440778784489055,0.23744473442799752,0.2594126213433826,0.23378246957947946,0.2657415331668306,0.24652029357823624,0.2443098592327697,0.25615610786119714,0.23807990099718968,0.24450795401071046,0.26014579112025993,0.2500292546384937,0.2691848667792224,0.23819783719255616,0.2373140086826362,0.2610779888559832,0.2522720415165318,0.24306950377919145,0.2254863022231237,0.2275902568544177,0.2762513118811978,0.2401263614603213,0.26413255351486375,0.22587227468395854,0.24764496389908564,0.24114582378028304,0.2497334989137341,0.2451772733130244,0.2673007356935536,0.2568430692132748,0.24900285891431517,0.24255117656608127,0.24951792702493525,0.23658514402835862,0.23364790593232754,0.24350072006407109,0.23856888650470887,0.24863848102246933,0.26283469081141264,0.22670384375835173,0.24786598829000872,0.24483838756023002,0.2276660238969337,0.25214771867745167,0.2619752492503147,0.2588828167598728,0.24035279069065996,0.2505743582330855,0.22623470337369866,0.24824857387725707,0.23990381893522517,0.2458949741612093,0.2473894914239605,0.25235631664440983,0.23089358850047192,0.25989812752132546,0.23845515296504316,0.233512648306345,0.2549297727786022,0.23706218455748918,0.24541732849263687,0.24529203165590935
0.5026548245743669,0.31009411312665114,0.31589336022259673,0.2938476614834069,0.30584905809457874,0.2909132712852849,0.3234081589682979,0.310323124136589,0.28876265634195575,0.29992599960115773,0.29749732211500135,0.3041766213660514,0.3011729713343888,0.287071952076264,0.3062239493628953,0.3026440603913667,0.2995258751120806,0.32142088710557304,0.3108583236891759,0.3080793330554139,0.2969437394497597,0.31902298361446835,0.290169646810741,0.2895665521326667,0.28460893734895376,0.3066964626162457,0.28519696662204774,0.2818497283117508,0.2961538675585714,0.289729959211269,0.29701732268643155,0.29736275999272677,0.2786601831891742,0.3074634150392128,0.29806476684656646,0.29348541396257943,0.31185723094817486,0.30331732856260096,0.28245808318800236,0.31065910313924705,0.29032107047649924,0.31389681485185816,0.3159174865991595,0.2985623910250236,0.32074056955941166,0.2861262664282824,0.33580407024984993,0.31285359894198683,0.2870499113069108,0.29390153405718833,0.320619854918458,0.29439913708126153,0.2773992089681204,0.30068608724741475,0.31463844253153306,0.30935532428947987,0.30174161272887434,0.2972307848751763,0.28141695467184935,0.3170335511201853,0.31826639474267615,0.27160346676743874,0.2896917102107488,0.3036932064865343,0.2920842372292608,0.3058911395539802,0.2897842516568656,0.3254477271163787,0.2927665646776745,0.292572762570917,0.3131338825761735,0.2983436874402603,0.33205209672507285,0.31357561565651315,0.30419225736998634,0.31276453838094065,0.2995852158539849,0.3057599045619406,0.32472803513973914,0.3039040609167426,0.3152435618501238,0.30972017248838113,0.3028291563986979,0.2617578698077302,0.3136353102224986,0.3001651355189425,0.2984973511507476,0.3197545031108573,0.31552223640317,0.3121583012237249,0.2781297476750276,0.28936377511939804,0.2874109119101952,0.2823446398664565,0.27760093844127054,0.33257835339475117,0.2990476757803945,0.2937232084375758,0.3051279628531717,0.3262102302845711,0.3139098670741852,0.3019223948667414
0.5654866776461628,0.3779651245926464,0.38226674147732864,0.3686925294171587,0.40197073659909566,0.3940517802550203,0.36310709813471975,0.3664693043128572,0.37382262127390775,0.33607528211479953,0.370785907569689,0.38335034566878945,0.3400470619831517,0.3792510600896041,0.3541762295038374,0.384231263190682,0.3704071375963064,0.37514526007406046,0.3558517296480076,0.38870060830234343,0.3514969966986602,0.37468376311686835,0.35925529880788587,0.37331717414774024,0.38102611933389885,0.37893555315990235,0.36358344329553616,0.37979756340017823,0.3459156201915282,0.36283120180870376,0.3465068581016788,0.3734647604428599,0.37315270018735214,0.34240770337510107,0.36363638299482215,0.36688555989854743,0.3776651545220042,0.36975244264966034,0.37929302482529925,0.3618357320860254,0.3721743705654338,0.3753171613492372,0.3681135073526678,0.3402604585528889,0.36915976396191397,0.3782620646762552,0.36611760324805565,0.36948978876383287,0.3612800316584751,0.3791251082778676,0.3791093343372369,0.3704852996519349,0.35679066663371495,0.39414562778195616,0.4048027619218766,0.37838607592936735,0.38807357012269017,0.3390244749149055,0.37012410231046244,0.33353379983766607,0.3732198320524589,0.3930235328752709,0.38859502595351114,0.3835337692537991,0.36190444050483805,0.3855692654631677,0.3829348744415073,0.3587631035653055,0.3623781552058074,0.3767444691446903,0.3893725278158042,0.36575682933867604,0.36062196807338176,0.3623454161143501,0.36399965957357716,0.3748326992725124,0.3670824757104758,0.3847996492267851,0.3680368534647571,0.382568474250532,0.3677611289650742,0.36982990258346216,0.3651583170575464,0.3791621507753571,0.3538039456545067,0.42163305746825386,0.37450259760592275,0.36728110074357523,0.3856303395032048,0.35560545780952935,0.36912743726494157,0.3722244088865959,0.37487259319455724,0.3669451994410994,0.3636422765383839,0.36496255855964743,0.37474595298455415,0.3848545730432449,0.3687426145294058,0.3679466024833581,0.36147929729099304,0.37081580980381107
0.6283185307179586,0.450020230183085,0.4599686927780715,0.44838077412164745,0.4454785916928793,0.4236425067705535,0.46364748021210256,0.4349619420614944,0.4595211906389586,0.45424965135728,0.44314287854274526,0.42310948884186106,0.4652407488911293,0.4420406256621492,0.44592558202295496,0.42620621888804755,0.43855208385507416,0.44539259543920406,0.4476254190691259,0.45949964738790383,0.453630600744777,0.45528615403727535,0.43075614380007077,0.4299270794023392,0.4543360275070758,0.4314611406619139,0.4281438503099805,0.4496841812405764,0.4584824212462747,0.4513917491190218,0.43531459496403424,0.43268487503499653,0.4321476100770216,0.44752564264032935,0.45184472655344077,0.44974964175240095,0.4517004884601912,0.44833897476996143,0.4594240008434677,0.42954876809439524,0.45471375944655446,0.4281516942358573,0.42093957160715056,0.44273938523063494,0.44517349612137413,0.44361338327161937,0.43506816845192253,0.45367383075183565,0.42667780696698865,0.46327609693998606,0.4496746889665729,0.44818152410274936,0.41887915655538055,0.4480423640944712,0.44759362493225596,0.41962251737262424,0.44210623397604154,0.4349343958262353,0.41179115849451486,0.4610545387493532,0.41360295741042163,0.45783746411993964,0.4581751258500383,0.4463423358619264,0.4264587472636606,0.4580969395784016,0.47679128717031416,0.44344103527482415,0.4348619994617152,0.4455052698745492,0.43811032450634,0.4332567924781462,0.4350762665777489,0.44771380745840206,0.44015358360400325,0.4292595024154102,0.4397939164622936,0.4376302906541737,0.45091261846713593,0.41880052790579125,0.4420663940160161,0.46339104422966515,0.43575782200698865,0.44982087346594357,0.42676221813856163,0.4247914821073222,0.457232022616441,0.41027204262227557,0.4573669475556704,0.45487692339139285,0.42910722240303634,0.4592935858759275,0.42301340341617066,0.4674850656204078,0.42000461046895365,0.4497577576781201,0.4510177026152494,0.4216683889072347,0.43347772870691126,0.46034351592839984,0.42775832856080365,0.44250978288496673
