x,$y=1$,$y=0$
0.0,21.593736633624893,0.0
1.2012012012012012,21.507361773638195,0.0
2.4024024024024024,21.42116000956329,0.0
3.6036036036036037,21.335131341400192,0.0
4.804804804804805,21.249275769148888,0.0
6.006006006006006,21.163593292809374,0.0
7.207207207207207,21.078083912381654,0.0
8.408408408408409,20.992747627865747,0.0
9.60960960960961,20.907584439261626,0.0
10.81081081081081,20.822594346569307,0.0
12.012012012012011,20.737777349788775,0.0
13.213213213213214,20.653133448920055,0.0
14.414414414414415,20.568662643963126,0.0
15.615615615615615,20.48436493491799,0.0
16.816816816816818,20.40024032178465,0.0
18.01801801801802,20.316288804563115,0.0
19.21921921921922,20.23251038325337,0.0
20.42042042042042,20.148905057855423,0.0
21.62162162162162,20.065472828369273,0.0
22.822822822822822,19.982213694794925,0.0
24.024024024024023,19.89912765713237,0.0
25.225225225225227,19.816214715381612,0.0
26.426426426426428,19.733474869542647,0.0
27.62762762762763,19.65090811961549,0.0
28.82882882882883,19.568514465600124,0.0
30.03003003003003,19.48629390749655,0.0
31.23123123123123,19.40424644530477,0.0
32.432432432432435,19.322372079024802,0.0
33.633633633633636,19.240670808656624,0.0
34.83483483483484,19.15914263420024,0.0
36.03603603603604,19.077787555655654,0.0
37.23723723723724,18.996605573022872,0.0
38.43843843843844,18.91559668630188,0.0
39.63963963963964,18.834760895492682,0.0
40.84084084084084,18.754098200595283,0.0
42.04204204204204,18.67360860160969,0.0
43.24324324324324,18.593292098535887,0.0
44.44444444444444,18.51314869137388,0.0
45.645645645645644,18.433178380123664,0.0
46.846846846846844,18.35338116478526,0.0
48.048048048048045,18.273757045358643,0.0
49.24924924924925,18.194306021843826,0.0
50.450450450450454,18.115028094240802,0.0
51.651651651651655,18.035923262549584,0.0
52.852852852852855,17.956991526770153,0.0
54.054054054054056,17.87823288690252,0.0
55.25525525525526,17.799647342946685,0.0
56.45645645645646,17.721234894902654,0.0
57.65765765765766,17.642995542770414,0.0
58.85885885885886,17.564929286549972,0.0
60.06006006006006,17.487036126241325,0.0
61.26126126126126,17.40931606184448,0.0
62.46246246246246,17.33176909335943,0.0
63.66366366366366,17.254395220786176,0.0
64.86486486486487,17.177194444124716,0.0
66.06606606606607,17.100166763375057,0.0
67.26726726726727,17.023312178537193,0.0
68.46846846846847,16.946630689611126,0.0
69.66966966966967,16.870122296596858,0.0
70.87087087087087,16.793786999494383,0.0
72.07207207207207,16.717624798303714,0.0
73.27327327327328,16.64163569302483,0.0
74.47447447447448,16.565819683657747,0.0
75.67567567567568,16.49017677020247,0.0
76.87687687687688,16.41470695265898,0.0
78.07807807807808,16.339410231027287,0.0
79.27927927927928,16.264286605307394,0.0
80.48048048048048,16.189336075499295,0.0
81.68168168168168,16.114558641603,0.0
82.88288288288288,16.0399543036185,0.0
84.08408408408408,15.96552306154579,0.0
85.28528528528528,15.891264915384888,0.0
86.48648648648648,15.817179865135776,0.0
87.68768768768768,15.743267910798458,0.0
88.88888888888889,15.66952905237294,0.0
90.09009009009009,15.595963289859222,0.0
91.29129129129129,15.5225706232573,0.0
92.49249249249249,15.449351052567172,0.0
93.69369369369369,15.376304577788842,0.0
94.89489489489489,15.30343119892231,0.0
96.09609609609609,15.230730915967575,0.0
97.2972972972973,15.158203728924635,0.0
98.4984984984985,15.085849637793494,0.0
99.6996996996997,15.013668642574151,0.0
100.90090090090091,14.941660743266603,0.0
102.10210210210211,14.869825939870852,0.0
103.30330330330331,14.798164232386897,0.0
104.50450450450451,14.726675620814744,0.0
105.70570570570571,14.655360105154381,0.0
106.90690690690691,14.584217685405822,0.0
108.10810810810811,14.513248361569053,0.0
109.30930930930931,14.442452133644085,0.0
110.51051051051051,14.371829001630912,0.0
111.71171171171171,14.301378965529539,0.0
112.91291291291292,14.231102025339961,0.0
114.11411411411412,14.160998181062183,0.0
115.31531531531532,14.091067432696198,0.0
116.51651651651652,14.02130978024201,0.0
117.71771771771772,13.951725223699619,0.0
118.91891891891892,13.88231376306903,0.0
120.12012012012012,13.813075398350232,0.0
