x1,Hamming-like,x2,Rectified squared
0.04759015232010639,-2.447460982688264e-10,0.1149431820553363,-1.550681852615911e-10
0.04759015228691408,-2.3156993391561254e-10,0.11494318205382846,-1.5434044135219055e-10
0.04759015226575191,-2.1761642927377416e-10,0.11494318205271985,-1.5379211409660522e-10
0.047590152252259064,-2.0390154078226742e-10,0.11494318205193998,-1.5339857719150796e-10
0.047590152246085766,-1.953133139860647e-10,0.11494318205489465,-1.5491378630688149e-10
0.04759015224577531,-1.9482781566745878e-10,0.1149431820511938,-1.5302803914915845e-10
0.0475901522457324,-1.947633301479889e-10,0.11494318205118306,-1.5303646321631675e-10
0.04759015224550469,-1.9440106621484393e-10,0.11494318205140759,-1.5316995113424912e-10
0.04759015224507716,-1.9371326685892342e-10,0.1149431820518794,-1.5343846385033633e-10
0.0475901522448803,-1.9339547535594952e-10,0.11494318205262484,-1.538390640042488e-10
0.04759015224446135,-1.9270543647605633e-10,0.11494318205018197,-1.5254570174975788e-10
0.04759015224425058,-1.9235496868272434e-10,0.1149431820512343,-1.531317279310688e-10
0.047590152243799505,-1.9158914649420306e-10,0.11494318204928301,-1.5206581410548453e-10
0.047590152243536486,-1.9113113646162543e-10,0.11494318205063457,-1.528311404174796e-10
0.04759015224345206,-1.909865071426686e-10,0.11494318204901739,-1.519393310931607e-10
0.0475901522431027,-1.9037117731185225e-10,0.11494318205071684,-1.5290381440291663e-10
0.047590152242916524,-1.9004117676170294e-10,0.11494318204933578,-1.5214493961616058e-10
0.04759015224288739,-1.8999113480661088e-10,0.11494318204820274,-1.514999245578344e-10
0.04759015224257032,-1.8942071559669297e-10,0.11494318205028901,-1.5270562782292153e-10
0.04759015224239726,-1.8911059529502298e-10,0.1149431820492993,-1.5216154133139264e-10
0.04759015224192688,-1.8823746000576562e-10,0.11494318204848564,-1.5170192717608694e-10
0.04759015224202101,-1.8841590775858397e-10,0.11494318204781961,-1.5131856269655516e-10
0.04759015224180677,-1.8801474183843063e-10,0.11494318204727888,-1.5100297113161556e-10
0.047590152241714395,-1.8784538422597403e-10,0.11494318204684606,-1.5074554295212523e-10
0.047590152241301815,-1.8705294997515323e-10,0.11494318204953419,-1.5236191735651812e-10
0.047590152241003054,-1.8647395364016475e-10,0.11494318204922692,-1.5219589390321563e-10
0.04759015224081063,-1.8609471493760193e-10,0.11494318204902358,-1.5208984447838763e-10
0.04759015224071975,-1.8591850030418327e-10,0.11494318204891825,-1.5204058672109642e-10
0.04759015224072822,-1.859398144557823e-10,0.11494318204593099,-1.5022530784867567e-10
0.04759015224040006,-1.8527694363106954e-10,0.11494318204595967,-1.5025381650665066e-10
0.047590152240164406,-1.8479620155460513e-10,0.1149431820460558,-1.50322809431499e-10
0.047590152240448796,-1.8538237852081005e-10,0.11494318204622186,-1.504373089727708e-10
0.047590152239951736,-1.843648006661146e-10,0.11494318204646226,-1.5059911452977123e-10
0.04759015223997005,-1.8440257979719457e-10,0.11494318204678354,-1.508148976814571e-10
0.047590152239637334,-1.8371257905601067e-10,0.11494318204719471,-1.5108322916730313e-10
0.047590152239811785,-1.8408028869584492e-10,0.11494318204770773,-1.5141269964203736e-10
0.0475901522396279,-1.8369508712274087e-10,0.11494318204530099,-1.498888715613501e-10
0.047590152239516174,-1.8346258314752312e-10,0.11494318204579859,-1.502264763724948e-10
0.047590152239474465,-1.8337472261870575e-10,0.11494318204640214,-1.5062625939760005e-10
0.047590152239065625,-1.8249421445277217e-10,0.11494318204713153,-1.5110316802913947e-10
0.04759015223915421,-1.8269103031870254e-10,0.11494318204497225,-1.497063729222973e-10
0.04759015223887332,-1.8207946409792982e-10,0.1149431820456625,-1.5017541562704275e-10
0.04759015223865451,-1.81596045517629e-10,0.11494318204649667,-1.5073244630284073e-10
0.04759015223849411,-1.8123477605088597e-10,0.11494318204455832,-1.4944783566593373e-10
0.04759015223838947,-1.8100199964215315e-10,0.11494318204535159,-1.500001973024966e-10
0.04759015223833886,-1.8089098927363856e-10,0.11494318204631761,-1.5064804388617971e-10
0.047590152238341454,-1.809004624063776e-10,0.11494318204448177,-1.4942201080509695e-10
0.04759015223839729,-1.8102677980964374e-10,0.11494318204541283,-1.5007008057854304e-10
0.047590152238071816,-1.8028606333934354e-10,0.11494318204382027,-1.4896584265622308e-10
0.047590152238226144,-1.8064321629265816e-10,0.1149431820447266,-1.4962213509667637e-10
0.04759015223799554,-1.8011246891239372e-10,0.11494318204585277,-1.5039515346523115e-10
0.04759015223781219,-1.7968878587541777e-10,0.1149431820442118,-1.4927532053914075e-10
0.047590152237673516,-1.7936292748699985e-10,0.11494318204533054,-1.5006286472075953e-10
0.047590152237577614,-1.7913760206581784e-10,0.11494318204383502,-1.4902075346550957e-10
0.04759015223752317,-1.7900935395093616e-10,0.11494318204496055,-1.498304739157696e-10
0.04759015223750943,-1.789782206313685e-10,0.11494318204357298,-1.4884295962998883e-10
0.04759015223753624,-1.790465584587691e-10,0.11494318204472055,-1.4968292848583446e-10
0.04759015223717289,-1.781688902524941e-10,0.11494318204340993,-1.4873877347420287e-10
0.047590152237273246,-1.784164865025996e-10,0.11494318204459632,-1.4961450880891603e-10
0.04759015223698506,-1.7771323919469504e-10,0.11494318204333628,-1.4870122003620044e-10
0.0475901522371568,-1.7813767883999024e-10,0.11494318204458033,-1.4962245802231716e-10
0.04759015223693664,-1.7759769571208738e-10,0.1149431820433474,-1.487254363350605e-10
0.047590152236751705,-1.771393848597248e-10,0.11494318204467102,-1.4970500247810325e-10
0.047590152236599896,-1.767573870665958e-10,0.11494318204344336,-1.4881350918005703e-10
0.047590152236902224,-1.7751891361302036e-10,0.11494318204246708,-1.4806347448227895e-10
0.04759015223681083,-1.772910993539934e-10,0.1149431820436288,-1.4897427143692835e-10
0.04759015223675002,-1.7714374575023527e-10,0.11494318204263479,-1.4821229884791466e-10
0.04759015223629519,-1.7598480026442744e-10,0.1149431820439133,-1.4920325998424317e-10
0.04759015223629045,-1.7597394354109112e-10,0.1149431820428837,-1.484259263744094e-10
0.04759015223631374,-1.7603730932470702e-10,0.11494318204431206,-1.4951632362074647e-10
0.04759015223636527,-1.761723358250211e-10,0.11494318204322729,-1.4870874348172254e-10
0.04759015223602239,-1.7528004243861423e-10,0.11494318204235135,-1.480214479065603e-10
0.047590152236123145,-1.755485660909889e-10,0.1149431820436852,-1.490772732002742e-10
0.047590152236253035,-1.7588826434987125e-10,0.11494318204274204,-1.4835253637505305e-10
0.047590152235981946,-1.7517927619362037e-10,0.11494318204197636,-1.4773205444251363e-10
0.04759015223616079,-1.7565346634151385e-10,0.11494318204325207,-1.4877169013865114e-10
0.04759015223593622,-1.7506190493535128e-10,0.11494318204240969,-1.4810616851636556e-10
0.047590152235737704,-1.7453799531810545e-10,0.11494318204172223,-1.4753562381524215e-10
0.04759015223598418,-1.7519362683457882e-10,0.1149431820429721,-1.485767813579854e-10
0.04759015223582701,-1.7477754556784937e-10,0.11494318204219943,-1.4795642125208553e-10
0.04759015223569249,-1.7442112602898603e-10,0.11494318204156555,-1.4742042444192838e-10
0.047590152235579476,-1.7411587661423332e-10,0.11494318204281997,-1.484810729947887e-10
0.04759015223548705,-1.738644236783315e-10,0.11494318204209236,-1.4788738526419733e-10
0.0475901522354144,-1.7366718547111248e-10,0.11494318204149234,-1.4737558738427038e-10
0.04759015223536095,-1.7352001392432622e-10,0.11494318204278205,-1.4847580976790337e-10
0.04759015223532626,-1.7342616049892918e-10,0.11494318204207878,-1.4789894347533907e-10
0.04759015223531003,-1.7338298853755794e-10,0.11494318204149583,-1.4739789789383834e-10
0.047590152235312155,-1.733917658238522e-10,0.11494318204285414,-1.485597637629031e-10
0.04759015223533263,-1.734499530693822e-10,0.11494318204215662,-1.4798682347781766e-10
0.04759015223537162,-1.7355908273544118e-10,0.11494318204157554,-1.4748897803592563e-10
0.04759015223500519,-1.725348231888971e-10,0.11494318204304085,-1.4873791828592477e-10
0.04759015223507465,-1.727348549353672e-10,0.1149431820423312,-1.481594062144777e-10
0.04759015223516274,-1.7298185603149944e-10,0.11494318204173705,-1.4765428077391725e-10
0.04759015223484723,-1.7208701276473337e-10,0.11494318204123934,-1.4720957163426006e-10
0.04759015223496405,-1.724265498388868e-10,0.11494318204261564,-1.4842286838957427e-10
0.04759015223468289,-1.716171437998791e-10,0.11494318204199261,-1.4789920567063348e-10
0.047590152234827786,-1.7203663806717835e-10,0.11494318204146813,-1.47439561039062e-10
0.04759015223457705,-1.7131237176891262e-10,0.11494318204102642,-1.4703717956044733e-10
0.04759015223475019,-1.718180949317169e-10,0.11494318204236274,-1.4824435104630522e-10
0.047590152234526804,-1.7116724744252975e-10,0.11494318204179618,-1.477562715932401e-10
0.04759015223472909,-1.7176143798023142e-10,0.11494318204131672,-1.4732940884056994e-10
0.04759015223453075,-1.7118197496940448e-10,0.11494318204091072,-1.4695125427349378e-10
0.04759015223476395,-1.7186696494356635e-10,0.11494318204225173,-1.4818136966355747e-10
0.04759015223458902,-1.7135735902965212e-10,0.11494318204171837,-1.477172702624308e-10
0.0475901522344296,-1.7088667657399292e-10,0.1149431820412646,-1.4730811054257849e-10
0.047590152234284734,-1.7045817120449268e-10,0.11494318204087837,-1.4694296211512266e-10
0.04759015223456512,-1.712952248737963e-10,0.11494318204226882,-1.48230468065935e-10
0.04759015223444083,-1.70928497112571e-10,0.11494318204174922,-1.4777498778524477e-10
0.04759015223432956,-1.7059417015276283e-10,0.1149431820413049,-1.473728259191223e-10
0.04759015223423064,-1.7029929574678663e-10,0.11494318204092473,-1.4701246951072578e-10
0.04759015223414349,-1.7003484331162418e-10,0.1149431820405993,-1.4669476781460365e-10
0.04759015223406765,-1.6980709984571788e-10,0.11494318204189048,-1.4793650580784028e-10
0.04759015223400269,-1.6960834969279695e-10,0.11494318204144051,-1.475289947596416e-10
0.04759015223394822,-1.6944201261950636e-10,0.11494318204105354,-1.4716648022469563e-10
0.047590152233903976,-1.6930760185359684e-10,0.11494318204072065,-1.4684250994571978e-10
0.047590152233869684,-1.6920120361722788e-10,0.11494318204043412,-1.4655420857483298e-10
0.04759015223384519,-1.691271383054764e-10,0.11494318204168448,-1.4778664361200482e-10
0.047590152233830334,-1.6908407826033244e-10,0.11494318204127739,-1.4741057857769283e-10
0.047590152233825046,-1.6906883801705776e-10,0.11494318204092542,-1.470724408973773e-10
0.047590152233829286,-1.6908425286180846e-10,0.11494318204062097,-1.4676921572757852e-10
0.04759015223384308,-1.691281344896705e-10,0.11494318204035753,-1.46501356050423e-10
0.047590152233866506,-1.6920269066540904e-10,0.11494318204161953,-1.4776699229636712e-10
0.04759015223389967,-1.6930829401374742e-10,0.1149431820412351,-1.474065020643469e-10
0.04759015223394277,-1.6944524430932017e-10,0.114943182040901,-1.4708289609028825e-10
0.04759015223358249,-1.683094808612049e-10,0.11494318204061042,-1.46789274806301e-10
0.04759015223363914,-1.684930590986392e-10,0.11494318204035765,-1.4652852111281966e-10
0.04759015223370571,-1.687069006129057e-10,0.11494318204168459,-1.4787021490687162e-10
0.04759015223378257,-1.6895149899706158e-10,0.11494318204130603,-1.4751348602904363e-10
0.04759015223345731,-1.6791383577832416e-10,0.11494318204097523,-1.4719302333150086e-10
0.047590152233546276,-1.682018200346961e-10,0.11494318204068608,-1.4689976462358923e-10
0.04759015223364603,-1.6852533152829096e-10,0.11494318204043318,-1.466376128847075e-10
0.047590152233346575,-1.6756090440510482e-10,0.11494318204021195,-1.464012223310436e-10
0.04759015223345785,-1.6792317354954105e-10,0.11494318204149724,-1.4774198597996162e-10
0.04759015223358074,-1.683222273035976e-10,0.114943182041156,-1.4741159219909258e-10
0.04759015223330227,-1.6742106734593355e-10,0.11494318204085614,-1.4711269665861643e-10
0.04759015223343674,-1.6786079102206833e-10,0.11494318204059256,-1.4684270037882022e-10
0.047590152233176655,-1.670072958251122e-10,0.1149431820403608,-1.4659418786145187e-10
0.047590152233322636,-1.6749156718603875e-10,0.11494318204015692,-1.4637294098229057e-10
0.04759015223348206,-1.6801016124172172e-10,0.1149431820399775,-1.4617093411710653e-10
0.04759015223323654,-1.672123097635155e-10,0.11494318204114161,-1.4744355515459646e-10
0.04759015223340842,-1.677784956217215e-10,0.11494318204085563,-1.4715580788998965e-10
0.047590152233176995,-1.670167547005615e-10,0.11494318204060291,-1.468939625821459e-10
0.047590152233361875,-1.6762846262965009e-10,0.11494318204037948,-1.4665133517040317e-10
0.047590152233143036,-1.6690775785306096e-10,0.11494318204018188,-1.464359833185147e-10
0.04759015223334167,-1.6756957771840034e-10,0.11494318204000704,-1.4623727052220283e-10
0.047590152233134106,-1.668809663662914e-10,0.1149431820398523,-1.4605797100243388e-10
0.04759015223293945,-1.6622624553634484e-10,0.11494318204097105,-1.473221307402097e-10
0.047590152233150045,-1.6693754001360655e-10,0.11494318204071642,-1.4705972561167558e-10
0.047590152232964686,-1.6631634400240558e-10,0.11494318204049013,-1.4681714637399672e-10
0.0475901522331911,-1.6707816864863793e-10,0.11494318204028892,-1.465949229015718e-10
0.0475901522330142,-1.6648836783147053e-10,0.11494318204010996,-1.4639033538054885e-10
0.04759015223284789,-1.6592178305478687e-10,0.11494318203995074,-1.462082287246169e-10
0.04759015223308876,-1.6674245635336637e-10,0.11494318203980902,-1.4603826690501961e-10
0.047590152232929575,-1.6620343091709058e-10,0.11494318204094847,-1.4735602269195694e-10
0.04759015223277977,-1.6569182318641347e-10,0.1149431820407079,-1.4710136316133313e-10
0.04759015223303704,-1.6657386431722426e-10,0.11494318204049295,-1.4687045185344824e-10
0.04759015223289339,-1.66086916539827e-10,0.11494318204030078,-1.4665521342453198e-10
0.04759015223275813,-1.6562277539085222e-10,0.11494318204012892,-1.4645864020945764e-10
0.04759015223263074,-1.6517792738435313e-10,0.11494318203997517,-1.4627592163028177e-10
0.047590152232904415,-1.6613018452513264e-10,0.11494318203983757,-1.4611296379833986e-10
0.04759015223278219,-1.6571105986535767e-10,0.11494318203971439,-1.4595948757741126e-10
0.04759015223266709,-1.6531166121356813e-10,0.11494318204082513,-1.4728869217776205e-10
0.04759015223255873,-1.6492997978591333e-10,0.11494318204060885,-1.4705389783739791e-10
0.04759015223285274,-1.6595859410551916e-10,0.11494318204041448,-1.468399190300104e-10
0.047590152232749004,-1.656034342462295e-10,0.1149431820402397,-1.4663901942170707e-10
0.04759015223265145,-1.652631094053743e-10,0.11494318204008253,-1.4645168468494004e-10
0.04759015223255979,-1.6494039982558742e-10,0.11494318203994114,-1.4628203282212077e-10
0.047590152232473704,-1.6463412421554334e-10,0.11494318203981384,-1.461253617641814e-10
0.04759015223279197,-1.6575722152219506e-10,0.11494318203969925,-1.4598092441348322e-10
0.04759015223271033,-1.6547714698367297e-10,0.11494318203959604,-1.4584840923562695e-10
0.04759015223263392,-1.65210689302246e-10,0.11494318204064789,-1.471660725592407e-10
0.04759015223256255,-1.6496013326969338e-10,0.11494318204046004,-1.4695274713640649e-10
0.04759015223249598,-1.6472426468289155e-10,0.1149431820402902,-1.4675833218875588e-10
0.04759015223243402,-1.6450445635180481e-10,0.11494318204013661,-1.4657645475881244e-10
0.04759015223237648,-1.6430052601779185e-10,0.11494318203999765,-1.46406308067158e-10
0.0475901522323232,-1.6410812739326092e-10,0.1149431820398719,-1.4625007910854071e-10
0.04759015223227402,-1.6392885573129173e-10,0.11494318203975806,-1.4610363895168333e-10
0.04759015223222881,-1.637651600046704e-10,0.11494318203965495,-1.4596907575759767e-10
0.047590152232583255,-1.650461680128209e-10,0.11494318203956157,-1.4584723582243077e-10
0.047590152232543315,-1.6490534366231492e-10,0.11494318203947691,-1.4572946547772957e-10
0.04759015223250732,-1.647773345951626e-10,0.11494318204045907,-1.4702616378329172e-10
0.04759015223247523,-1.6466256518065697e-10,0.11494318204029905,-1.4683881132717312e-10
0.04759015223244689,-1.6456634689824533e-10,0.1149431820401535,-1.4666355477227253e-10
0.04759015223242225,-1.6447934488211178e-10,0.11494318204002109,-1.4650011864635328e-10
0.047590152232401255,-1.6440447873748498e-10,0.11494318203990055,-1.463460650057198e-10
0.04759015223238383,-1.6434275101957387e-10,0.11494318203979081,-1.4620447660255165e-10
0.04759015223236992,-1.642961529951861e-10,0.11494318203969087,-1.4607246383091239e-10
0.04759015223235951,-1.6425916015670315e-10,0.11494318203959984,-1.4595005031979623e-10
0.04759015223235257,-1.6423665603454415e-10,0.11494318203951687,-1.45836730486677e-10
0.047590152232349046,-1.642254208260704e-10,0.11494318203944122,-1.457278532974346e-10
0.04759015223234896,-1.6422719677094714e-10,0.11494318203937222,-1.4562846210293975e-10
0.047590152232352315,-1.6424118292711868e-10,0.11494318204028996,-1.4691291676919503e-10
0.04759015223196373,-1.6280216916124097e-10,0.11494318204015427,-1.4674412719154415e-10
0.04759015223197139,-1.628320552740572e-10,0.11494318204003012,-1.4658808532853133e-10
0.04759015223198218,-1.628739309601483e-10,0.11494318203991646,-1.4644287874065014e-10
0.0475901522319961,-1.6292739702875486e-10,0.11494318203981238,-1.4630535260260582e-10
0.04759015223201321,-1.62993491981443e-10,0.11494318203971703,-1.4617497906978213e-10
0.04759015223203352,-1.6307184717633032e-10,0.11494318203962968,-1.4605418861592405e-10
0.04759015223205715,-1.6316353958773885e-10,0.1149431820395496,-1.459444877488581e-10
0.0475901522320841,-1.6326569191310986e-10,0.1149431820394762,-1.4583782305848082e-10
0.04759015223211447,-1.6338292890890478e-10,0.11494318203940887,-1.457371011423664e-10
0.047590152232148346,-1.635093697570608e-10,0.1149431820393471,-1.456449296466523e-10
0.0475901522321858,-1.6364938201745275e-10,0.11494318203929037,-1.4555948971942237e-10
0.04759015223182909,-1.6230074763155446e-10,0.11494318204016092,-1.4685120324356702e-10
0.04759015223186779,-1.6245167375547762e-10,0.11494318204004479,-1.4670121482285256e-10
0.04759015223190994,-1.6261597878836717e-10,0.11494318203993782,-1.4655845336518942e-10
0.0475901522319557,-1.6279469961329597e-10,0.11494318203983933,-1.464272788239276e-10
0.04759015223200519,-1.6297901710339529e-10,0.11494318203974858,-1.4630410049814441e-10
0.04759015223205855,-1.6318605871877215e-10,0.11494318203966494,-1.461831197571896e-10
0.04759015223172148,-1.6189326207223492e-10,0.11494318203958781,-1.4607334772412789e-10
0.047590152231774874,-1.6210275617400778e-10,0.1149431820395167,-1.459697131960091e-10
0.04759015223183211,-1.6232571075836778e-10,0.1149431820394511,-1.458723155844285e-10
0.047590152231893376,-1.6256571197747403e-10,0.11494318203939054,-1.4578064936810082e-10
0.047590152231958824,-1.6281802527401932e-10,0.11494318203933465,-1.4569167792420137e-10
0.047590152231636915,-1.6157036875083685e-10,0.11494318203928304,-1.4561104974834953e-10
0.04759015223170168,-1.6182613699289918e-10,0.11494318203923537,-1.4553513277025508e-10
0.04759015223177068,-1.6209540623618735e-10,0.11494318203919135,-1.4546325355685333e-10
0.047590152231844145,-1.6238200812418288e-10,0.11494318203915065,-1.4539694126546461e-10
0.04759015223192229,-1.6268565087792196e-10,0.1149431820398893,-1.4660734586144973e-10
0.04759015223160941,-1.6146792693988102e-10,0.11494318203980194,-1.4648181199626022e-10
0.04759015223168631,-1.617732724570718e-10,0.11494318203972095,-1.4636758714549734e-10
0.047590152231768004,-1.6209335281452728e-10,0.11494318203964583,-1.4625901470995388e-10
0.04759015223185477,-1.6243242138527053e-10,0.11494318203957615,-1.461523976941637e-10
0.047590152231552225,-1.6124731760905607e-10,0.1149431820395115,-1.4605592233376763e-10
0.04759015223163743,-1.6158607445042032e-10,0.11494318203945149,-1.4596308011952235e-10
0.04759015223172786,-1.6194149975927157e-10,0.1149431820393958,-1.4587632693441822e-10
0.04759015223182387,-1.6231888159381237e-10,0.11494318203934405,-1.4579208550685963e-10
0.04759015223152823,-1.6115807188218646e-10,0.11494318203929599,-1.457144826581354e-10
0.04759015223162243,-1.6153276579417998e-10,0.1149431820392513,-1.4563933566296904e-10
0.04759015223172242,-1.6192772223278327e-10,0.11494318203920978,-1.4557049400286435e-10
0.04759015223143851,-1.607992746393097e-10,0.11494318203917114,-1.4550285063619567e-10
0.047590152231536634,-1.6119735546198575e-10,0.11494318203913524,-1.45439963134912e-10
0.04759015223164082,-1.6161012581074687e-10,0.11494318203910184,-1.4538158000893583e-10
0.047590152231751455,-1.6205007738239049e-10,0.11494318203907072,-1.4532681937009886e-10
0.047590152231469,-1.6092960626363376e-10,0.11494318203974105,-1.465343822682039e-10
0.04759015223157768,-1.6136464572712868e-10,0.11494318203967115,-1.4642805289613363e-10
0.04759015223169315,-1.6182513187234518e-10,0.11494318203960592,-1.463291945377511e-10
0.04759015223141843,-1.6072994120002554e-10,0.11494318203954505,-1.462326097341012e-10
0.047590152231531936,-1.6118861926834106e-10,0.11494318203948815,-1.4614146812941085e-10
0.04759015223165265,-1.6166855376697668e-10,0.11494318203943507,-1.4605640918918768e-10
0.04759015223138404,-1.6059456412391903e-10,0.11494318203938542,-1.4597485561258704e-10
0.047590152231502834,-1.610759128707735e-10,0.11494318203933902,-1.4589716427791774e-10
0.04759015223162932,-1.6158134378514576e-10,0.11494318203929567,-1.4582209348516762e-10
0.04759015223136529,-1.6052143860430098e-10,0.11494318203925509,-1.4575321236525515e-10
0.04759015223148993,-1.6102841088949485e-10,0.11494318203921716,-1.456870709691958e-10
0.04759015223162275,-1.6155955938984587e-10,0.11494318203918168,-1.4562279763227943e-10
0.04759015223136187,-1.6051172801321577e-10,0.11494318203914843,-1.4556209034636277e-10
0.047590152231492946,-1.6104420263347342e-10,0.11494318203911734,-1.4550441124969324e-10
0.047590152231244215,-1.6002654378361323e-10,0.1149431820390882,-1.4544860804439545e-10
0.0475901522313737,-1.6056437067237476e-10,0.11494318203906091,-1.4539608973063048e-10
0.04759015223151197,-1.6112613363310985e-10,0.11494318203903534,-1.4534732973984815e-10
0.04759015223126414,-1.6011534217528107e-10,0.1149431820390114,-1.453021549430531e-10
0.04759015223140097,-1.6068130221113976e-10,0.1149431820389889,-1.4525848693464235e-10
0.04759015223116353,-1.596979571560352e-10,0.11494318203957596,-1.4646254970143734e-10
0.047590152231299074,-1.602639173662625e-10,0.1149431820395229,-1.4637232839177097e-10
0.04759015223144413,-1.6086143490026454e-10,0.11494318203947305,-1.46289710657708e-10
0.04759015223120558,-1.598773935096789e-10,0.11494318203942616,-1.4620838291750392e-10
0.04759015223134955,-1.6047747685458796e-10,0.11494318203938209,-1.4613320689284572e-10
0.04759015223111989,-1.5952155632991988e-10,0.11494318203934062,-1.4606013871138068e-10
0.04759015223126294,-1.6012251135700634e-10,0.1149431820393016,-1.4598893565661312e-10
0.0475901522314164,-1.6075784171659146e-10,0.11494318203926487,-1.4592165492149146e-10
0.04759015223118374,-1.5979380549690677e-10,0.11494318203923029,-1.458580884781881e-10
0.04759015223133653,-1.6043101624261797e-10,0.11494318203919772,-1.4579742823480333e-10
0.047590152231111474,-1.5949206650556442e-10,0.11494318203916706,-1.4573853143681965e-10
0.04759015223126379,-1.6013323884365698e-10,0.11494318203913817,-1.4568347681585987e-10
0.04759015223104568,-1.5921443565347518e-10,0.11494318203911093,-1.4563113778439547e-10
0.04759015223119771,-1.598591303328754e-10,0.11494318203908524,-1.4557977585467944e-10
0.04759015223136138,-1.605425776429403e-10,0.11494318203906102,-1.4553181600546231e-10
0.04759015223113791,-1.596107543785858e-10,0.1149431820390382,-1.4548487565626615e-10
0.04759015223130163,-1.6029693033402652e-10,0.11494318203901664,-1.4543721544483997e-10
0.04759015223108403,-1.593867298424037e-10,0.1149431820389963,-1.4539321813017058e-10
0.04759015223124803,-1.600776850345833e-10,0.11494318203897712,-1.4535403978724692e-10
0.04759015223103575,-1.5918224262034656e-10,0.114943182038959,-1.4531637188390703e-10
0.04759015223120024,-1.5988058113379035e-10,0.11494318203894191,-1.4527947302524738e-10
0.04759015223099281,-1.5899962141322232e-10,0.11494318203892571,-1.452448495963984e-10
